;Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating;;;;;
;;;;;;;;;;;;;;;;;;;Male;7;53,19;18,6165
;;;;;;;;;;;;;;;;;;;Health and beauty;7;53,19;18,6165
;;;;;;;;;;;;;;;;;;;659-36-1684;7;57,12;19,992
;;;;;;;;;;;;;;;;;;;C;7;57,12;19,992
;;;;;;;;;;;;;;;;;;;Naypyitaw;7;57,12;19,992
;;;;;;;;;;;;;;;;;;;Member;7;57,12;19,992
;;;;;;;;;;;;;;;;;;;Male;7;57,12;19,992
;;;;;;;;;;;;;;;;;;;Sports and travel;7;57,12;19,992
;;;;;;;;;;;;;;;;;;;659-65-8956;1;51,36;2,568
;;;;;;;;;;;;;;;;;;;B;1;51,36;2,568
;;;;;;;;;;;;;;;;;;;Mandalay;1;51,36;2,568
;;;;;;;;;;;;;;;;;;;Member;1;51,36;2,568
;;;;;;;;;;;;;;;;;;;Male;1;51,36;2,568
;;;;;;;;;;;;;;;;;;;Fashion accessories;1;51,36;2,568
;;;;;;;;;;;;;;;;;;;660-29-7083;10;55,87;27,935
;;;;;;;;;;;;;;;;;;;C;10;55,87;27,935
;;;;;;;;;;;;;;;;;;;Naypyitaw;10;55,87;27,935
;;;;;;;;;;;;;;;;;;;Normal;10;55,87;27,935
;;;;;;;;;;;;;;;;;;;Male;10;55,87;27,935
;;;;;;;;;;;;;;;;;;;Electronic accessories;10;55,87;27,935
;;;;;;;;;;;;;;;;;;;662-47-5456;10;35,19;17,595
;;;;;;;;;;;;;;;;;;;C;10;35,19;17,595
;;;;;;;;;;;;;;;;;;;Naypyitaw;10;35,19;17,595
;;;;;;;;;;;;;;;;;;;Member;10;35,19;17,595
;;;;;;;;;;;;;;;;;;;Male;10;35,19;17,595
;;;;;;;;;;;;;;;;;;;Fashion accessories;10;35,19;17,595
;;;;;;;;;;;;;;;;;;;662-72-2873;5;40,94;10,235
;;;;;;;;;;;;;;;;;;;A;5;40,94;10,235
;;;;;;;;;;;;;;;;;;;Yangon;5;40,94;10,235
;;;;;;;;;;;;;;;;;;;Normal;5;40,94;10,235
;;;;;;;;;;;;;;;;;;;Female;5;40,94;10,235
;;;;;;;;;;;;;;;;;;;Food and beverages;5;40,94;10,235
;;;;;;;;;;;;;;;;;;;663-86-9076;8;68,54;27,416
;;;;;;;;;;;;;;;;;;;C;8;68,54;27,416
;;;;;;;;;;;;;;;;;;;Naypyitaw;8;68,54;27,416
;;;;;;;;;;;;;;;;;;;Member;8;68,54;27,416
;;;;;;;;;;;;;;;;;;;Female;8;68,54;27,416
;;;;;;;;;;;;;;;;;;;Food and beverages;8;68,54;27,416
;;;;;;;;;;;;;;;;;;;664-14-2882;5;10,53;2,6325
;;;;;;;;;;;;;;;;;;;C;5;10,53;2,6325
;;;;;;;;;;;;;;;;;;;Naypyitaw;5;10,53;2,6325
;;;;;;;;;;;;;;;;;;;Member;5;10,53;2,6325
;;;;;;;;;;;;;;;;;;;Female;5;10,53;2,6325
;;;;;;;;;;;;;;;;;;;Home and lifestyle;5;10,53;2,6325
;;;;;;;;;;;;;;;;;;;665-32-9167;2;36,26;3,626
;;;;;;;;;;;;;;;;;;;A;2;36,26;3,626
;;;;;;;;;;;;;;;;;;;Yangon;2;36,26;3,626
;;;;;;;;;;;;;;;;;;;Member;2;36,26;3,626
;;;;;;;;;;;;;;;;;;;Female;2;36,26;3,626
;;;;;;;;;;;;;;;;;;;Health and beauty;2;36,26;3,626
;;;;;;;;;;;;;;;;;;;665-63-9737;3;52,42;7,863
;;;;;;;;;;;;;;;;;;;B;3;52,42;7,863
;;;;;;;;;;;;;;;;;;;Mandalay;3;52,42;7,863
;;;;;;;;;;;;;;;;;;;Normal;3;52,42;7,863
;;;;;;;;;;;;;;;;;;;Male;3;52,42;7,863
;;;;;;;;;;;;;;;;;;;Fashion accessories;3;52,42;7,863
;;;;;;;;;;;;;;;;;;;667-23-5919;5;96,7;24,175
;;;;;;;;;;;;;;;;;;;A;5;96,7;24,175
;;;;;;;;;;;;;;;;;;;Yangon;5;96,7;24,175
;;;;;;;;;;;;;;;;;;;Member;5;96,7;24,175
;;;;;;;;;;;;;;;;;;;Female;5;96,7;24,175
;;;;;;;;;;;;;;;;;;;Fashion accessories;5;96,7;24,175
;;;;;;;;;;;;;;;;;;;667-92-0055;6;99,83;29,949
;;;;;;;;;;;;;;;;;;;A;6;99,83;29,949
;;;;;;;;;;;;;;;;;;;Yangon;6;99,83;29,949
;;;;;;;;;;;;;;;;;;;Member;6;99,83;29,949
;;;;;;;;;;;;;;;;;;;Male;6;99,83;29,949
;;;;;;;;;;;;;;;;;;;Health and beauty;6;99,83;29,949
;;;;;;;;;;;;;;;;;;;668-90-8900;7;93,69;32,7915
;;;;;;;;;;;;;;;;;;;A;7;93,69;32,7915
;;;;;;;;;;;;;;;;;;;Yangon;7;93,69;32,7915
;;;;;;;;;;;;;;;;;;;Normal;7;93,69;32,7915
;;;;;;;;;;;;;;;;;;;Female;7;93,69;32,7915
;;;;;;;;;;;;;;;;;;;Home and lifestyle;7;93,69;32,7915
;;;;;;;;;;;;;;;;;;;669-54-1719;6;18,93;5,679
;;;;;;;;;;;;;;;;;;;B;6;18,93;5,679
;;;;;;;;;;;;;;;;;;;Mandalay;6;18,93;5,679
;;;;;;;;;;;;;;;;;;;Member;6;18,93;5,679
;;;;;;;;;;;;;;;;;;;Male;6;18,93;5,679
;;;;;;;;;;;;;;;;;;;Electronic accessories;6;18,93;5,679
;;;;;;;;;;;;;;;;;;;670-71-7306;6;44,63;13,389
;;;;;;;;;;;;;;;;;;;B;6;44,63;13,389
;;;;;;;;;;;;;;;;;;;Mandalay;6;44,63;13,389
;;;;;;;;;;;;;;;;;;;Normal;6;44,63;13,389
;;;;;;;;;;;;;;;;;;;Male;6;44,63;13,389
;;;;;;;;;;;;;;;;;;;Sports and travel;6;44,63;13,389
;;;;;;;;;;;;;;;;;;;670-79-6321;7;94,59;33,1065
;;;;;;;;;;;;;;;;;;;B;7;94,59;33,1065
;;;;;;;;;;;;;;;;;;;Mandalay;7;94,59;33,1065
;;;;;;;;;;;;;;;;;;;Member;7;94,59;33,1065
;;;;;;;;;;;;;;;;;;;Female;7;94,59;33,1065
;;;;;;;;;;;;;;;;;;;Home and lifestyle;7;94,59;33,1065
;;;;;;;;;;;;;;;;;;;672-51-8681;9;66,65;29,9925
;;;;;;;;;;;;;;;;;;;C;9;66,65;29,9925
;;;;;;;;;;;;;;;;;;;Naypyitaw;9;66,65;29,9925
;;;;;;;;;;;;;;;;;;;Member;9;66,65;29,9925
;;;;;;;;;;;;;;;;;;;Female;9;66,65;29,9925
;;;;;;;;;;;;;;;;;;;Electronic accessories;9;66,65;29,9925
;;;;;;;;;;;;;;;;;;;674-15-9296;5;37,14;9,285
;;;;;;;;;;;;;;;;;;;A;5;37,14;9,285
;;;;;;;;;;;;;;;;;;;Yangon;5;37,14;9,285
;;;;;;;;;;;;;;;;;;;Normal;5;37,14;9,285
;;;;;;;;;;;;;;;;;;;Male;5;37,14;9,285
;;;;;;;;;;;;;;;;;;;Sports and travel;5;37,14;9,285
;;;;;;;;;;;;;;;;;;;674-56-6360;1;95,15;4,7575
;;;;;;;;;;;;;;;;;;;A;1;95,15;4,7575
;;;;;;;;;;;;;;;;;;;Yangon;1;95,15;4,7575
;;;;;;;;;;;;;;;;;;;Normal;1;95,15;4,7575
;;;;;;;;;;;;;;;;;;;Male;1;95,15;4,7575
;;;;;;;;;;;;;;;;;;;Electronic accessories;1;95,15;4,7575
;;;;;;;;;;;;;;;;;;;676-10-2200;1;53,78;2,689
;;;;;;;;;;;;;;;;;;;B;1;53,78;2,689
;;;;;;;;;;;;;;;;;;;Mandalay;1;53,78;2,689
;;;;;;;;;;;;;;;;;;;Member;1;53,78;2,689
;;;;;;;;;;;;;;;;;;;Male;1;53,78;2,689
;;;;;;;;;;;;;;;;;;;Fashion accessories;1;53,78;2,689
;;;;;;;;;;;;;;;;;;;676-39-6028;5;64,44;16,11
;;;;;;;;;;;;;;;;;;;A;5;64,44;16,11
;;;;;;;;;;;;;;;;;;;Yangon;5;64,44;16,11
;;;;;;;;;;;;;;;;;;;Member;5;64,44;16,11
;;;;;;;;;;;;;;;;;;;Female;5;64,44;16,11
;;;;;;;;;;;;;;;;;;;Electronic accessories;5;64,44;16,11
;;;;;;;;;;;;;;;;;;;677-11-0152;9;93,26;41,967
;;;;;;;;;;;;;;;;;;;C;9;93,26;41,967
;;;;;;;;;;;;;;;;;;;Naypyitaw;9;93,26;41,967
;;;;;;;;;;;;;;;;;;;Normal;9;93,26;41,967
;;;;;;;;;;;;;;;;;;;Female;9;93,26;41,967
;;;;;;;;;;;;;;;;;;;Food and beverages;9;93,26;41,967
;;;;;;;;;;;;;;;;;;;678-79-0726;9;90,63;40,7835
;;;;;;;;;;;;;;;;;;;C;9;90,63;40,7835
;;;;;;;;;;;;;;;;;;;Naypyitaw;9;90,63;40,7835
;;;;;;;;;;;;;;;;;;;Member;9;90,63;40,7835
;;;;;;;;;;;;;;;;;;;Female;9;90,63;40,7835
;;;;;;;;;;;;;;;;;;;Sports and travel;9;90,63;40,7835
;;;;;;;;;;;;;;;;;;;679-22-6530;2;40,62;4,062
;;;;;;;;;;;;;;;;;;;B;2;40,62;4,062
;;;;;;;;;;;;;;;;;;;Mandalay;2;40,62;4,062
;;;;;;;;;;;;;;;;;;;Normal;2;40,62;4,062
;;;;;;;;;;;;;;;;;;;Female;2;40,62;4,062
;;;;;;;;;;;;;;;;;;;Sports and travel;2;40,62;4,062
;;;;;;;;;;;;;;;;;;;685-64-1609;10;30,14;15,07
;;;;;;;;;;;;;;;;;;;A;10;30,14;15,07
;;;;;;;;;;;;;;;;;;;Yangon;10;30,14;15,07
;;;;;;;;;;;;;;;;;;;Member;10;30,14;15,07
;;;;;;;;;;;;;;;;;;;Female;10;30,14;15,07
;;;;;;;;;;;;;;;;;;;Fashion accessories;10;30,14;15,07
;;;;;;;;;;;;;;;;;;;686-41-0932;2;34,7;3,47
;;;;;;;;;;;;;;;;;;;B;2;34,7;3,47
;;;;;;;;;;;;;;;;;;;Mandalay;2;34,7;3,47
;;;;;;;;;;;;;;;;;;;Normal;2;34,7;3,47
;;;;;;;;;;;;;;;;;;;Female;2;34,7;3,47
;;;;;;;;;;;;;;;;;;;Fashion accessories;2;34,7;3,47
;;;;;;;;;;;;;;;;;;;687-15-1097;2;21,12;2,112
;;;;;;;;;;;;;;;;;;;C;2;21,12;2,112
;;;;;;;;;;;;;;;;;;;Naypyitaw;2;21,12;2,112
;;;;;;;;;;;;;;;;;;;Member;2;21,12;2,112
;;;;;;;;;;;;;;;;;;;Female;2;21,12;2,112
;;;;;;;;;;;;;;;;;;;Health and beauty;2;21,12;2,112
;;;;;;;;;;;;;;;;;;;687-47-8271;10;98,98;49,49
;;;;;;;;;;;;;;;;;;;A;10;98,98;49,49
;;;;;;;;;;;;;;;;;;;Yangon;10;98,98;49,49
;;;;;;;;;;;;;;;;;;;Normal;10;98,98;49,49
;;;;;;;;;;;;;;;;;;;Male;10;98,98;49,49
;;;;;;;;;;;;;;;;;;;Fashion accessories;10;98,98;49,49
;;;;;;;;;;;;;;;;;;;689-05-1884;10;48,63;24,315
;;;;;;;;;;;;;;;;;;;A;10;48,63;24,315
;;;;;;;;;;;;;;;;;;;Yangon;10;48,63;24,315
;;;;;;;;;;;;;;;;;;;Member;10;48,63;24,315
;;;;;;;;;;;;;;;;;;;Male;10;48,63;24,315
;;;;;;;;;;;;;;;;;;;Health and beauty;10;48,63;24,315
;;;;;;;;;;;;;;;;;;;689-16-9784;6;46,77;14,031
;;;;;;;;;;;;;;;;;;;C;6;46,77;14,031
;;;;;;;;;;;;;;;;;;;Naypyitaw;6;46,77;14,031
;;;;;;;;;;;;;;;;;;;Normal;6;46,77;14,031
;;;;;;;;;;;;;;;;;;;Male;6;46,77;14,031
;;;;;;;;;;;;;;;;;;;Food and beverages;6;46,77;14,031
;;;;;;;;;;;;;;;;;;;690-01-6631;10;17,49;8,745
;;;;;;;;;;;;;;;;;;;B;10;17,49;8,745
;;;;;;;;;;;;;;;;;;;Mandalay;10;17,49;8,745
;;;;;;;;;;;;;;;;;;;Normal;10;17,49;8,745
;;;;;;;;;;;;;;;;;;;Male;10;17,49;8,745
;;;;;;;;;;;;;;;;;;;Fashion accessories;10;17,49;8,745
;;;;;;;;;;;;;;;;;;;692-27-8933;6;57,95;17,385
;;;;;;;;;;;;;;;;;;;B;6;57,95;17,385
;;;;;;;;;;;;;;;;;;;Mandalay;6;57,95;17,385
;;;;;;;;;;;;;;;;;;;Normal;6;57,95;17,385
;;;;;;;;;;;;;;;;;;;Female;6;57,95;17,385
;;;;;;;;;;;;;;;;;;;Sports and travel;6;57,95;17,385
;;;;;;;;;;;;;;;;;;;692-92-5582;3;54,84;8,226
;;;;;;;;;;;;;;;;;;;B;3;54,84;8,226
;;;;;;;;;;;;;;;;;;;Mandalay;3;54,84;8,226
;;;;;;;;;;;;;;;;;;;Member;3;54,84;8,226
;;;;;;;;;;;;;;;;;;;Female;3;54,84;8,226
;;;;;;;;;;;;;;;;;;;Food and beverages;3;54,84;8,226
;;;;;;;;;;;;;;;;;;;695-09-5146;3;98,79;14,8185
;;;;;;;;;;;;;;;;;;;B;3;98,79;14,8185
;;;;;;;;;;;;;;;;;;;Mandalay;3;98,79;14,8185
;;;;;;;;;;;;;;;;;;;Member;3;98,79;14,8185
;;;;;;;;;;;;;;;;;;;Female;3;98,79;14,8185
;;;;;;;;;;;;;;;;;;;Food and beverages;3;98,79;14,8185
;;;;;;;;;;;;;;;;;;;695-28-6250;5;43,06;10,765
;;;;;;;;;;;;;;;;;;;A;5;43,06;10,765
;;;;;;;;;;;;;;;;;;;Yangon;5;43,06;10,765
;;;;;;;;;;;;;;;;;;;Normal;5;43,06;10,765
;;;;;;;;;;;;;;;;;;;Female;5;43,06;10,765
;;;;;;;;;;;;;;;;;;;Sports and travel;5;43,06;10,765
;;;;;;;;;;;;;;;;;;;695-51-0018;4;34,84;6,968
;;;;;;;;;;;;;;;;;;;B;4;34,84;6,968
;;;;;;;;;;;;;;;;;;;Mandalay;4;34,84;6,968
;;;;;;;;;;;;;;;;;;;Normal;4;34,84;6,968
;;;;;;;;;;;;;;;;;;;Female;4;34,84;6,968
;;;;;;;;;;;;;;;;;;;Sports and travel;4;34,84;6,968
;;;;;;;;;;;;;;;;;;;696-90-2548;3;25,84;3,876
;;;;;;;;;;;;;;;;;;;A;3;25,84;3,876
;;;;;;;;;;;;;;;;;;;Yangon;3;25,84;3,876
;;;;;;;;;;;;;;;;;;;Normal;3;25,84;3,876
;;;;;;;;;;;;;;;;;;;Male;3;25,84;3,876
;;;;;;;;;;;;;;;;;;;Sports and travel;3;25,84;3,876
;;;;;;;;;;;;;;;;;;;698-98-5964;10;81,21;40,605
;;;;;;;;;;;;;;;;;;;A;10;81,21;40,605
;;;;;;;;;;;;;;;;;;;Yangon;10;81,21;40,605
;;;;;;;;;;;;;;;;;;;Normal;10;81,21;40,605
;;;;;;;;;;;;;;;;;;;Female;10;81,21;40,605
;;;;;;;;;;;;;;;;;;;Food and beverages;10;81,21;40,605
;;;;;;;;;;;;;;;;;;;699-01-4164;4;41,5;8,3
;;;;;;;;;;;;;;;;;;;C;4;41,5;8,3
;;;;;;;;;;;;;;;;;;;Naypyitaw;4;41,5;8,3
;;;;;;;;;;;;;;;;;;;Normal;4;41,5;8,3
;;;;;;;;;;;;;;;;;;;Male;4;41,5;8,3
;;;;;;;;;;;;;;;;;;;Health and beauty;4;41,5;8,3
;;;;;;;;;;;;;;;;;;;699-14-3026;7;85,39;29,8865
;;;;;;;;;;;;;;;;;;;C;7;85,39;29,8865
;;;;;;;;;;;;;;;;;;;Naypyitaw;7;85,39;29,8865
;;;;;;;;;;;;;;;;;;;Normal;7;85,39;29,8865
;;;;;;;;;;;;;;;;;;;Male;7;85,39;29,8865
;;;;;;;;;;;;;;;;;;;Electronic accessories;7;85,39;29,8865
;;;;;;;;;;;;;;;;;;;699-88-1972;8;99,16;39,664
;;;;;;;;;;;;;;;;;;;B;8;99,16;39,664
;;;;;;;;;;;;;;;;;;;Mandalay;8;99,16;39,664
;;;;;;;;;;;;;;;;;;;Normal;8;99,16;39,664
;;;;;;;;;;;;;;;;;;;Male;8;99,16;39,664
;;;;;;;;;;;;;;;;;;;Health and beauty;8;99,16;39,664
;;;;;;;;;;;;;;;;;;;700-81-1757;5;26,31;6,5775
;;;;;;;;;;;;;;;;;;;A;5;26,31;6,5775
;;;;;;;;;;;;;;;;;;;Yangon;5;26,31;6,5775
;;;;;;;;;;;;;;;;;;;Normal;5;26,31;6,5775
;;;;;;;;;;;;;;;;;;;Female;5;26,31;6,5775
;;;;;;;;;;;;;;;;;;;Electronic accessories;5;26,31;6,5775
;;;;;;;;;;;;;;;;;;;701-23-5550;4;38,81;7,762
;;;;;;;;;;;;;;;;;;;B;4;38,81;7,762
;;;;;;;;;;;;;;;;;;;Mandalay;4;38,81;7,762
;;;;;;;;;;;;;;;;;;;Member;4;38,81;7,762
;;;;;;;;;;;;;;;;;;;Male;4;38,81;7,762
;;;;;;;;;;;;;;;;;;;Home and lifestyle;4;38,81;7,762
;;;;;;;;;;;;;;;;;;;701-69-8742;10;34,37;17,185
;;;;;;;;;;;;;;;;;;;B;10;34,37;17,185
;;;;;;;;;;;;;;;;;;;Mandalay;10;34,37;17,185
;;;;;;;;;;;;;;;;;;;Normal;10;34,37;17,185
;;;;;;;;;;;;;;;;;;;Male;10;34,37;17,185
;;;;;;;;;;;;;;;;;;;Sports and travel;10;34,37;17,185
;;;;;;;;;;;;;;;;;;;702-72-0487;2;46,61;4,661
;;;;;;;;;;;;;;;;;;;A;2;46,61;4,661
;;;;;;;;;;;;;;;;;;;Yangon;2;46,61;4,661
;;;;;;;;;;;;;;;;;;;Normal;2;46,61;4,661
;;;;;;;;;;;;;;;;;;;Female;2;46,61;4,661
;;;;;;;;;;;;;;;;;;;Electronic accessories;2;46,61;4,661
;;;;;;;;;;;;;;;;;;;702-83-5291;9;99,82;44,919
;;;;;;;;;;;;;;;;;;;C;9;99,82;44,919
;;;;;;;;;;;;;;;;;;;Naypyitaw;9;99,82;44,919
;;;;;;;;;;;;;;;;;;;Member;9;99,82;44,919
;;;;;;;;;;;;;;;;;;;Male;9;99,82;44,919
;;;;;;;;;;;;;;;;;;;Fashion accessories;9;99,82;44,919
;;;;;;;;;;;;;;;;;;;704-10-4056;3;60,47;9,0705
;;;;;;;;;;;;;;;;;;;C;3;60,47;9,0705
;;;;;;;;;;;;;;;;;;;Naypyitaw;3;60,47;9,0705
;;;;;;;;;;;;;;;;;;;Member;3;60,47;9,0705
;;;;;;;;;;;;;;;;;;;Male;3;60,47;9,0705
;;;;;;;;;;;;;;;;;;;Health and beauty;3;60,47;9,0705
;;;;;;;;;;;;;;;;;;;704-11-6354;8;58,9;23,56
;;;;;;;;;;;;;;;;;;;A;8;58,9;23,56
;;;;;;;;;;;;;;;;;;;Yangon;8;58,9;23,56
;;;;;;;;;;;;;;;;;;;Member;8;58,9;23,56
;;;;;;;;;;;;;;;;;;;Male;8;58,9;23,56
;;;;;;;;;;;;;;;;;;;Home and lifestyle;8;58,9;23,56
;;;;;;;;;;;;;;;;;;;704-20-4138;7;29,67;10,3845
;;;;;;;;;;;;;;;;;;;C;7;29,67;10,3845
;;;;;;;;;;;;;;;;;;;Naypyitaw;7;29,67;10,3845
;;;;;;;;;;;;;;;;;;;Member;7;29,67;10,3845
;;;;;;;;;;;;;;;;;;;Female;7;29,67;10,3845
;;;;;;;;;;;;;;;;;;;Health and beauty;7;29,67;10,3845
;;;;;;;;;;;;;;;;;;;704-48-3927;10;88,67;44,335
;;;;;;;;;;;;;;;;;;;A;10;88,67;44,335
;;;;;;;;;;;;;;;;;;;Yangon;10;88,67;44,335
;;;;;;;;;;;;;;;;;;;Member;10;88,67;44,335
;;;;;;;;;;;;;;;;;;;Male;10;88,67;44,335
;;;;;;;;;;;;;;;;;;;Electronic accessories;10;88,67;44,335
;;;;;;;;;;;;;;;;;;;706-36-6154;9;19,36;8,712
;;;;;;;;;;;;;;;;;;;A;9;19,36;8,712
;;;;;;;;;;;;;;;;;;;Yangon;9;19,36;8,712
;;;;;;;;;;;;;;;;;;;Member;9;19,36;8,712
;;;;;;;;;;;;;;;;;;;Male;9;19,36;8,712
;;;;;;;;;;;;;;;;;;;Home and lifestyle;9;19,36;8,712
;;;;;;;;;;;;;;;;;;;707-32-7409;4;95,54;19,108
;;;;;;;;;;;;;;;;;;;B;4;95,54;19,108
;;;;;;;;;;;;;;;;;;;Mandalay;4;95,54;19,108
;;;;;;;;;;;;;;;;;;;Member;4;95,54;19,108
;;;;;;;;;;;;;;;;;;;Female;4;95,54;19,108
;;;;;;;;;;;;;;;;;;;Sports and travel;4;95,54;19,108
;;;;;;;;;;;;;;;;;;;709-58-4068;10;41,09;20,545
;;;;;;;;;;;;;;;;;;;B;10;41,09;20,545
;;;;;;;;;;;;;;;;;;;Mandalay;10;41,09;20,545
;;;;;;;;;;;;;;;;;;;Normal;10;41,09;20,545
;;;;;;;;;;;;;;;;;;;Female;10;41,09;20,545
;;;;;;;;;;;;;;;;;;;Fashion accessories;10;41,09;20,545
;;;;;;;;;;;;;;;;;;;710-46-4433;9;77,4;34,83
;;;;;;;;;;;;;;;;;;;B;9;77,4;34,83
;;;;;;;;;;;;;;;;;;;Mandalay;9;77,4;34,83
;;;;;;;;;;;;;;;;;;;Member;9;77,4;34,83
;;;;;;;;;;;;;;;;;;;Female;9;77,4;34,83
;;;;;;;;;;;;;;;;;;;Food and beverages;9;77,4;34,83
;;;;;;;;;;;;;;;;;;;711-31-1234;4;95,64;19,128
;;;;;;;;;;;;;;;;;;;B;4;95,64;19,128
;;;;;;;;;;;;;;;;;;;Mandalay;4;95,64;19,128
;;;;;;;;;;;;;;;;;;;Normal;4;95,64;19,128
;;;;;;;;;;;;;;;;;;;Female;4;95,64;19,128
;;;;;;;;;;;;;;;;;;;Electronic accessories;4;95,64;19,128
;;;;;;;;;;;;;;;;;;;712-39-0363;6;41,66;12,498
;;;;;;;;;;;;;;;;;;;A;6;41,66;12,498
;;;;;;;;;;;;;;;;;;;Yangon;6;41,66;12,498
;;;;;;;;;;;;;;;;;;;Member;6;41,66;12,498
;;;;;;;;;;;;;;;;;;;Male;6;41,66;12,498
;;;;;;;;;;;;;;;;;;;Food and beverages;6;41,66;12,498
;;;;;;;;;;;;;;;;;;;714-02-3114;2;98,8;9,88
;;;;;;;;;;;;;;;;;;;C;2;98,8;9,88
;;;;;;;;;;;;;;;;;;;Naypyitaw;2;98,8;9,88
;;;;;;;;;;;;;;;;;;;Normal;2;98,8;9,88
;;;;;;;;;;;;;;;;;;;Female;2;98,8;9,88
;;;;;;;;;;;;;;;;;;;Sports and travel;2;98,8;9,88
;;;;;;;;;;;;;;;;;;;715-20-1673;5;28,38;7,095
;;;;;;;;;;;;;;;;;;;B;5;28,38;7,095
;;;;;;;;;;;;;;;;;;;Mandalay;5;28,38;7,095
;;;;;;;;;;;;;;;;;;;Normal;5;28,38;7,095
;;;;;;;;;;;;;;;;;;;Male;5;28,38;7,095
;;;;;;;;;;;;;;;;;;;Electronic accessories;5;28,38;7,095
;;;;;;;;;;;;;;;;;;;716-39-1409;7;30,35;10,6225
;;;;;;;;;;;;;;;;;;;B;7;30,35;10,6225
;;;;;;;;;;;;;;;;;;;Mandalay;7;30,35;10,6225
;;;;;;;;;;;;;;;;;;;Normal;7;30,35;10,6225
;;;;;;;;;;;;;;;;;;;Male;7;30,35;10,6225
;;;;;;;;;;;;;;;;;;;Health and beauty;7;30,35;10,6225
;;;;;;;;;;;;;;;;;;;717-96-4189;6;35,49;10,647
;;;;;;;;;;;;;;;;;;;C;6;35,49;10,647
;;;;;;;;;;;;;;;;;;;Naypyitaw;6;35,49;10,647
;;;;;;;;;;;;;;;;;;;Normal;6;35,49;10,647
;;;;;;;;;;;;;;;;;;;Female;6;35,49;10,647
;;;;;;;;;;;;;;;;;;;Electronic accessories;6;35,49;10,647
;;;;;;;;;;;;;;;;;;;718-57-9773;10;49,33;24,665
;;;;;;;;;;;;;;;;;;;C;10;49,33;24,665
;;;;;;;;;;;;;;;;;;;Naypyitaw;10;49,33;24,665
;;;;;;;;;;;;;;;;;;;Normal;10;49,33;24,665
;;;;;;;;;;;;;;;;;;;Female;10;49,33;24,665
;;;;;;;;;;;;;;;;;;;Sports and travel;10;49,33;24,665
;;;;;;;;;;;;;;;;;;;719-76-3868;4;94,26;18,852
;;;;;;;;;;;;;;;;;;;C;4;94,26;18,852
;;;;;;;;;;;;;;;;;;;Naypyitaw;4;94,26;18,852
;;;;;;;;;;;;;;;;;;;Member;4;94,26;18,852
;;;;;;;;;;;;;;;;;;;Male;4;94,26;18,852
;;;;;;;;;;;;;;;;;;;Food and beverages;4;94,26;18,852
;;;;;;;;;;;;;;;;;;;719-89-8991;5;91,41;22,8525
;;;;;;;;;;;;;;;;;;;A;5;91,41;22,8525
;;;;;;;;;;;;;;;;;;;Yangon;5;91,41;22,8525
;;;;;;;;;;;;;;;;;;;Member;5;91,41;22,8525
;;;;;;;;;;;;;;;;;;;Female;5;91,41;22,8525
;;;;;;;;;;;;;;;;;;;Sports and travel;5;91,41;22,8525
;;;;;;;;;;;;;;;;;;;720-72-2436;4;66,52;13,304
;;;;;;;;;;;;;;;;;;;A;4;66,52;13,304
;;;;;;;;;;;;;;;;;;;Yangon;4;66,52;13,304
;;;;;;;;;;;;;;;;;;;Normal;4;66,52;13,304
;;;;;;;;;;;;;;;;;;;Male;4;66,52;13,304
;;;;;;;;;;;;;;;;;;;Food and beverages;4;66,52;13,304
;;;;;;;;;;;;;;;;;;;721-86-6247;8;63,42;25,368
;;;;;;;;;;;;;;;;;;;A;8;63,42;25,368
;;;;;;;;;;;;;;;;;;;Yangon;8;63,42;25,368
;;;;;;;;;;;;;;;;;;;Normal;8;63,42;25,368
;;;;;;;;;;;;;;;;;;;Female;8;63,42;25,368
;;;;;;;;;;;;;;;;;;;Home and lifestyle;8;63,42;25,368
;;;;;;;;;;;;;;;;;;;722-13-2115;1;42,85;2,1425
;;;;;;;;;;;;;;;;;;;C;1;42,85;2,1425
;;;;;;;;;;;;;;;;;;;Naypyitaw;1;42,85;2,1425
;;;;;;;;;;;;;;;;;;;Member;1;42,85;2,1425
;;;;;;;;;;;;;;;;;;;Male;1;42,85;2,1425
;;;;;;;;;;;;;;;;;;;Sports and travel;1;42,85;2,1425
;;;;;;;;;;;;;;;;;;;725-32-9708;4;68,71;13,742
;;;;;;;;;;;;;;;;;;;B;4;68,71;13,742
;;;;;;;;;;;;;;;;;;;Mandalay;4;68,71;13,742
;;;;;;;;;;;;;;;;;;;Member;4;68,71;13,742
;;;;;;;;;;;;;;;;;;;Female;4;68,71;13,742
;;;;;;;;;;;;;;;;;;;Fashion accessories;4;68,71;13,742
;;;;;;;;;;;;;;;;;;;725-54-0677;7;85,6;29,96
;;;;;;;;;;;;;;;;;;;C;7;85,6;29,96
;;;;;;;;;;;;;;;;;;;Naypyitaw;7;85,6;29,96
;;;;;;;;;;;;;;;;;;;Member;7;85,6;29,96
;;;;;;;;;;;;;;;;;;;Male;7;85,6;29,96
;;;;;;;;;;;;;;;;;;;Health and beauty;7;85,6;29,96
;;;;;;;;;;;;;;;;;;;725-56-0833;10;32,32;16,16
;;;;;;;;;;;;;;;;;;;A;10;32,32;16,16
;;;;;;;;;;;;;;;;;;;Yangon;10;32,32;16,16
;;;;;;;;;;;;;;;;;;;Normal;10;32,32;16,16
